dataset,policy_id,method,seed,round,labeled_count,labeled_ratio,mean_dsc_fg
flare22,P7,SAM-Core,3000,1,68,0.02,0.6431719622453598
flare22,P7,SAM-Core,3000,2,136,0.04,0.785438291470254
flare22,P7,SAM-Core,3000,3,239,0.0703,0.8052713085975849
flare22,P7,SAM-Core,3000,4,340,0.1,0.7678198307857167
flare22,P7,SAM-Core,3000,5,510,0.15,0.8661426525931633
flare22,P7,SAM-Core,3000,6,680,0.2,0.8611774575486535
flare22,P8,TypiClust,1000,0,35,0.0103,0.5568100651950292
flare22,P8,TypiClust,1000,1,69,0.0203,0.7113538350131046
flare22,P8,TypiClust,1000,2,137,0.0403,0.7936722111764107
flare22,P8,TypiClust,1000,3,239,0.0703,0.8228918099679432
flare22,P8,TypiClust,1000,4,341,0.1002,0.8473523553872295
flare22,P8,TypiClust,1000,5,511,0.1502,0.8610622498246674
flare22,P8,TypiClust,1000,6,681,0.2002,0.8765942369322834
flare22,P8,TypiClust,2000,0,34,0.01,0.5624591805862292
flare22,P8,TypiClust,2000,1,68,0.0201,0.6620364072478631
flare22,P8,TypiClust,2000,2,136,0.0401,0.7173805403213934
flare22,P8,TypiClust,2000,3,238,0.0702,0.7443736437581959
flare22,P8,TypiClust,2000,4,340,0.1003,0.7991465704236616
flare22,P8,TypiClust,2000,5,509,0.1501,0.8511406161358219
flare22,P8,TypiClust,2000,6,679,0.2002,0.8470634853653287
flare22,P8,TypiClust,3000,0,34,0.01,0.5343239737772252
flare22,P8,TypiClust,3000,1,68,0.02,0.6930465344884342
flare22,P8,TypiClust,3000,2,136,0.04,0.7530006796717336
flare22,P8,TypiClust,3000,3,239,0.0703,0.8355128495360615
flare22,P8,TypiClust,3000,4,340,0.1,0.8529317635652307
flare22,P8,TypiClust,3000,5,510,0.15,0.8550735523508171
flare22,P8,TypiClust,3000,6,680,0.2,0.8770307122470052
flare22,P9,PAAL,1000,0,35,0.0103,0.5568100651950292
flare22,P9,PAAL,1000,1,69,0.0203,0.6812908732118708
flare22,P9,PAAL,1000,2,137,0.0403,0.7075676224302214
flare22,P9,PAAL,1000,3,239,0.0703,0.7936818735533487
flare22,P9,PAAL,1000,4,341,0.1002,0.8297647375604094
flare22,P9,PAAL,1000,5,511,0.1502,0.8457884906361146
flare22,P9,PAAL,1000,6,681,0.2002,0.8629951503277331
flare22,P9,PAAL,2000,0,34,0.01,0.5624591805862292
flare22,P9,PAAL,2000,1,68,0.0201,0.6085323836019947
flare22,P9,PAAL,2000,2,136,0.0401,0.712915705703916
flare22,P9,PAAL,2000,3,238,0.0702,0.7837315349585279
flare22,P9,PAAL,2000,4,340,0.1003,0.8325448443139554
flare22,P9,PAAL,2000,5,509,0.1501,0.8388770482779992
flare22,P9,PAAL,2000,6,679,0.2002,0.8468595165576249
flare22,P9,PAAL,3000,0,34,0.01,0.5343239737772252
flare22,P9,PAAL,3000,1,68,0.02,0.6290907198625476
flare22,P9,PAAL,3000,2,136,0.04,0.764371756811163
flare22,P9,PAAL,3000,3,239,0.0703,0.7821609208942507
flare22,P9,PAAL,3000,4,340,0.1,0.8175207322492938
flare22,P9,PAAL,3000,5,510,0.15,0.8465897667510285
flare22,P9,PAAL,3000,6,680,0.2,0.85515379459929
glas2015,P0,Random,1000,0,8,0.0602,0.847682596511045
glas2015,P0,Random,1000,1,10,0.0752,0.8512668535681835
glas2015,P0,Random,1000,2,20,0.1504,0.8638569472921175
glas2015,P0,Random,1000,3,26,0.1955,0.8927205908131459
glas2015,P0,Random,2000,0,8,0.0602,0.8475328350163113
glas2015,P0,Random,2000,1,10,0.0752,0.84370623849928
glas2015,P0,Random,2000,2,20,0.1504,0.8752263352523653
glas2015,P0,Random,2000,3,26,0.1955,0.8834833283758488
glas2015,P0,Random,3000,0,8,0.0602,0.7873652281044728
glas2015,P0,Random,3000,1,10,0.0752,0.8363004398014933
glas2015,P0,Random,3000,2,20,0.1504,0.8248554708293527
glas2015,P0,Random,3000,3,26,0.1955,0.8660143050392555
glas2015,P1,Entropy,1000,0,8,0.0602,0.847682596511045
glas2015,P1,Entropy,1000,1,10,0.0752,0.8588556306499094
glas2015,P1,Entropy,1000,2,20,0.1504,0.8934358804481702
glas2015,P1,Entropy,1000,3,26,0.1955,0.8746999026152171
glas2015,P1,Entropy,2000,0,8,0.0602,0.8475328350163113
glas2015,P1,Entropy,2000,1,10,0.0752,0.859674863087691
glas2015,P1,Entropy,2000,2,20,0.1504,0.8599505356496957
glas2015,P1,Entropy,2000,3,26,0.1955,0.8598146843151625
glas2015,P1,Entropy,3000,0,8,0.0602,0.7873652281044728
glas2015,P1,Entropy,3000,1,10,0.0752,0.8268877616742074
glas2015,P1,Entropy,3000,2,20,0.1504,0.8560516772461646
glas2015,P1,Entropy,3000,3,26,0.1955,0.870784008384797
glas2015,P2,BALD,1000,0,8,0.0602,0.847682596511045
glas2015,P2,BALD,1000,1,10,0.0752,0.8382619777066711
glas2015,P2,BALD,1000,2,20,0.1504,0.8788112253774822
glas2015,P2,BALD,1000,3,26,0.1955,0.8756632218435061
glas2015,P2,BALD,2000,0,8,0.0602,0.8475328350163113
glas2015,P2,BALD,2000,1,10,0.0752,0.8576350232153163
glas2015,P2,BALD,2000,2,20,0.1504,0.8580091095897586
glas2015,P2,BALD,2000,3,26,0.1955,0.877082608347564
glas2015,P2,BALD,3000,0,8,0.0602,0.7873652281044728
glas2015,P2,BALD,3000,1,10,0.0752,0.8595495797802032
glas2015,P2,BALD,3000,2,20,0.1504,0.8592100410061096
glas2015,P2,BALD,3000,3,26,0.1955,0.8815545653660464
glas2015,P3,CoreSet,1000,0,8,0.0602,0.847682596511045
glas2015,P3,CoreSet,1000,1,10,0.0752,0.8432374677706921
glas2015,P3,CoreSet,1000,2,20,0.1504,0.8804622867752372
glas2015,P3,CoreSet,1000,3,26,0.1955,0.8687485628888068
glas2015,P3,CoreSet,2000,0,8,0.0602,0.8475328350163113
glas2015,P3,CoreSet,2000,1,10,0.0752,0.8607821660156917
glas2015,P3,CoreSet,2000,2,20,0.1504,0.8606780805123303
glas2015,P3,CoreSet,2000,3,26,0.1955,0.8716993636824186
glas2015,P3,CoreSet,3000,0,8,0.0602,0.7873652281044728
glas2015,P3,CoreSet,3000,1,10,0.0752,0.843957956593935
glas2015,P3,CoreSet,3000,2,20,0.1504,0.8550776434781032
glas2015,P3,CoreSet,3000,3,26,0.1955,0.8693781747201279
glas2015,P4,BADGE,1000,0,8,0.0602,0.847682596511045
glas2015,P4,BADGE,1000,1,10,0.0752,0.8621809966685732
glas2015,P4,BADGE,1000,2,20,0.1504,0.8827058590368606
glas2015,P4,BADGE,1000,3,26,0.1955,0.9010333645666283
glas2015,P4,BADGE,2000,0,8,0.0602,0.8475328350163113
glas2015,P4,BADGE,2000,1,10,0.0752,0.8410085992298366
glas2015,P4,BADGE,2000,2,20,0.1504,0.8459269627947394
glas2015,P4,BADGE,2000,3,26,0.1955,0.8603839971006044
glas2015,P4,BADGE,3000,0,8,0.0602,0.7873652281044728
glas2015,P4,BADGE,3000,1,10,0.0752,0.7937973651480883
glas2015,P4,BADGE,3000,2,20,0.1504,0.8610829086476759
glas2015,P4,BADGE,3000,3,26,0.1955,0.8872353039747773
glas2015,P5,Ent+Core,1000,0,8,0.0602,0.847682596511045
glas2015,P5,Ent+Core,1000,1,10,0.0752,0.85980977960852
glas2015,P5,Ent+Core,1000,2,20,0.1504,0.8873852672603051
glas2015,P5,Ent+Core,1000,3,26,0.1955,0.887969260580085
glas2015,P5,Ent+Core,2000,0,8,0.0602,0.8475328350163113
glas2015,P5,Ent+Core,2000,1,10,0.0752,0.8301469120825894
glas2015,P5,Ent+Core,2000,2,20,0.1504,0.8441388378719149
glas2015,P5,Ent+Core,2000,3,26,0.1955,0.8936724283028201
glas2015,P5,Ent+Core,3000,0,8,0.0602,0.7873652281044728
glas2015,P5,Ent+Core,3000,1,10,0.0752,0.8442551725346362
glas2015,P5,Ent+Core,3000,2,20,0.1504,0.8718217487808042
glas2015,P5,Ent+Core,3000,3,26,0.1955,0.8931936382582855
glas2015,P6,SelUnc,1000,0,8,0.0602,0.847682596511045
glas2015,P6,SelUnc,1000,1,10,0.0752,0.8476584260980269
glas2015,P6,SelUnc,1000,2,20,0.1504,0.8682266225527587
glas2015,P6,SelUnc,1000,3,26,0.1955,0.8859941280466617
glas2015,P6,SelUnc,2000,0,8,0.0602,0.8475328350163113
glas2015,P6,SelUnc,2000,1,10,0.0752,0.8438292758190269
glas2015,P6,SelUnc,2000,2,20,0.1504,0.8824554215840463
glas2015,P6,SelUnc,2000,3,26,0.1955,0.8855876356230807
glas2015,P6,SelUnc,3000,0,8,0.0602,0.7873652281044728
glas2015,P6,SelUnc,3000,1,10,0.0752,0.8287032922726874
glas2015,P6,SelUnc,3000,2,20,0.1504,0.8823922832412006
glas2015,P6,SelUnc,3000,3,26,0.1955,0.8821064341557113
glas2015,P7,SAM-Core,1000,0,8,0.0602,0.847682596511045
glas2015,P7,SAM-Core,1000,1,10,0.0752,0.8570498457369141
glas2015,P7,SAM-Core,1000,2,20,0.1504,0.8627554824091084
glas2015,P7,SAM-Core,1000,3,26,0.1955,0.878574433710132
glas2015,P7,SAM-Core,2000,0,8,0.0602,0.8475328350163113
glas2015,P7,SAM-Core,2000,1,10,0.0752,0.8582346072207419
glas2015,P7,SAM-Core,2000,2,20,0.1504,0.8765541092884149
glas2015,P7,SAM-Core,2000,3,26,0.1955,0.8640875826832063
glas2015,P7,SAM-Core,3000,0,8,0.0602,0.7873652281044728
glas2015,P7,SAM-Core,3000,1,10,0.0752,0.8232422951559145
glas2015,P7,SAM-Core,3000,2,20,0.1504,0.8571316553522945
glas2015,P7,SAM-Core,3000,3,26,0.1955,0.8573026619506142
glas2015,P8,TypiClust,1000,0,8,0.0602,0.847682596511045
glas2015,P8,TypiClust,1000,1,10,0.0752,0.8422437302450504
glas2015,P8,TypiClust,1000,2,20,0.1504,0.8574602266462388
glas2015,P8,TypiClust,1000,3,26,0.1955,0.8580832874539598
glas2015,P8,TypiClust,2000,0,8,0.0602,0.8475328350163113
glas2015,P8,TypiClust,2000,1,10,0.0752,0.8449332632651324
glas2015,P8,TypiClust,2000,2,20,0.1504,0.8806618107474034
glas2015,P8,TypiClust,2000,3,26,0.1955,0.884900735196849
glas2015,P8,TypiClust,3000,0,8,0.0602,0.7873652281044728
glas2015,P8,TypiClust,3000,1,10,0.0752,0.8090773674782767
glas2015,P8,TypiClust,3000,2,20,0.1504,0.8595630211542422
glas2015,P8,TypiClust,3000,3,26,0.1955,0.8572051028123577
glas2015,P9,PAAL,1000,0,8,0.0602,0.847682596511045
glas2015,P9,PAAL,1000,1,10,0.0752,0.8458366220747631
glas2015,P9,PAAL,1000,2,20,0.1504,0.8699944486066613
glas2015,P9,PAAL,1000,3,26,0.1955,0.871751684420955
glas2015,P9,PAAL,2000,0,8,0.0602,0.8475328350163113
glas2015,P9,PAAL,2000,1,10,0.0752,0.8464649276730101
glas2015,P9,PAAL,2000,2,20,0.1504,0.889750513429866
glas2015,P9,PAAL,2000,3,26,0.1955,0.8892812610645283
glas2015,P9,PAAL,3000,0,8,0.0602,0.7873652281044728
glas2015,P9,PAAL,3000,1,10,0.0752,0.83244234685114
glas2015,P9,PAAL,3000,2,20,0.1504,0.861748170132069
glas2015,P9,PAAL,3000,3,26,0.1955,0.8636205150726091
hvsmr2016,P0,Random,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P0,Random,1000,1,50,0.02,0.21662051919568617
hvsmr2016,P0,Random,1000,2,100,0.04,0.27173601582233237
hvsmr2016,P0,Random,1000,3,176,0.0704,0.3780110479328824
hvsmr2016,P0,Random,1000,4,250,0.1,0.4678698039637103
hvsmr2016,P0,Random,1000,5,375,0.15,0.5515535984375077
hvsmr2016,P0,Random,1000,6,500,0.2,0.5933445168171081
hvsmr2016,P0,Random,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P0,Random,2000,1,50,0.02,0.23039070763860897
hvsmr2016,P0,Random,2000,2,100,0.04,0.3098980384110154
hvsmr2016,P0,Random,2000,3,176,0.0704,0.32161538264781964
hvsmr2016,P0,Random,2000,4,250,0.1,0.4093459953319482
hvsmr2016,P0,Random,2000,5,375,0.15,0.43024851415740023
hvsmr2016,P0,Random,2000,6,500,0.2,0.4085528902384161
hvsmr2016,P0,Random,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P0,Random,3000,1,50,0.02,0.1725318819813188
hvsmr2016,P0,Random,3000,2,100,0.04,0.22534885717870817
hvsmr2016,P0,Random,3000,3,176,0.0704,0.25877647429219264
hvsmr2016,P0,Random,3000,4,250,0.1,0.2952269722092387
hvsmr2016,P0,Random,3000,5,375,0.15,0.32474142652392957
hvsmr2016,P0,Random,3000,6,500,0.2,0.41750760323601466
hvsmr2016,P1,Entropy,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P1,Entropy,1000,1,50,0.02,0.18475243978764708
hvsmr2016,P1,Entropy,1000,2,100,0.04,0.2072448238530594
hvsmr2016,P1,Entropy,1000,3,176,0.0704,0.22653275590759434
hvsmr2016,P1,Entropy,1000,4,250,0.1,0.3181268245807666
hvsmr2016,P1,Entropy,1000,5,375,0.15,0.3699982205050815
hvsmr2016,P1,Entropy,1000,6,500,0.2,0.514472521745392
hvsmr2016,P1,Entropy,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P1,Entropy,2000,1,50,0.02,0.2063043472286233
hvsmr2016,P1,Entropy,2000,2,100,0.04,0.22836218182529344
hvsmr2016,P1,Entropy,2000,3,176,0.0704,0.34121910829600577
hvsmr2016,P1,Entropy,2000,4,250,0.1,0.34483177897876205
hvsmr2016,P1,Entropy,2000,5,375,0.15,0.43062394916992447
hvsmr2016,P1,Entropy,2000,6,500,0.2,0.4288450265733183
hvsmr2016,P1,Entropy,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P1,Entropy,3000,1,50,0.02,0.1277155534183897
hvsmr2016,P1,Entropy,3000,2,100,0.04,0.16097214916890162
hvsmr2016,P1,Entropy,3000,3,176,0.0704,0.110423481924142
hvsmr2016,P1,Entropy,3000,4,250,0.1,0.16428739914354892
hvsmr2016,P1,Entropy,3000,5,375,0.15,0.21716303206117318
hvsmr2016,P1,Entropy,3000,6,500,0.2,0.26507977058624166
hvsmr2016,P2,BALD,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P2,BALD,1000,1,50,0.02,0.21097042276003153
hvsmr2016,P2,BALD,1000,2,100,0.04,0.19959754772562854
hvsmr2016,P2,BALD,1000,3,176,0.0704,0.1876078589705707
hvsmr2016,P2,BALD,1000,4,250,0.1,0.30337476263813906
hvsmr2016,P2,BALD,1000,5,375,0.15,0.4030882620289966
hvsmr2016,P2,BALD,1000,6,500,0.2,0.524021072426349
hvsmr2016,P2,BALD,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P2,BALD,2000,1,50,0.02,0.1908914098384173
hvsmr2016,P2,BALD,2000,2,100,0.04,0.22724474342723364
hvsmr2016,P2,BALD,2000,3,176,0.0704,0.2755512716924621
hvsmr2016,P2,BALD,2000,4,250,0.1,0.3088406765800741
hvsmr2016,P2,BALD,2000,5,375,0.15,0.4103406333250379
hvsmr2016,P2,BALD,2000,6,500,0.2,0.4146791626545733
hvsmr2016,P2,BALD,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P2,BALD,3000,1,50,0.02,0.09832165390165773
hvsmr2016,P2,BALD,3000,2,100,0.04,0.11717126725378321
hvsmr2016,P2,BALD,3000,3,176,0.0704,0.16631337369833768
hvsmr2016,P2,BALD,3000,4,250,0.1,0.17449259435674655
hvsmr2016,P2,BALD,3000,5,375,0.15,0.24134687450883746
hvsmr2016,P2,BALD,3000,6,500,0.2,0.2851984629348271
hvsmr2016,P3,CoreSet,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P3,CoreSet,1000,1,50,0.02,0.18832704771598663
hvsmr2016,P3,CoreSet,1000,2,100,0.04,0.32595707939678253
hvsmr2016,P3,CoreSet,1000,3,176,0.0704,0.4134655899586782
hvsmr2016,P3,CoreSet,1000,4,250,0.1,0.5219547240521438
hvsmr2016,P3,CoreSet,1000,5,375,0.15,0.5847444691494177
hvsmr2016,P3,CoreSet,1000,6,500,0.2,0.5658116688850381
hvsmr2016,P3,CoreSet,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P3,CoreSet,2000,1,50,0.02,0.21095476905686375
hvsmr2016,P3,CoreSet,2000,2,100,0.04,0.21419560081369945
hvsmr2016,P3,CoreSet,2000,3,176,0.0704,0.2787836353773897
hvsmr2016,P3,CoreSet,2000,4,250,0.1,0.35721022014831244
hvsmr2016,P3,CoreSet,2000,5,375,0.15,0.4535349855942193
hvsmr2016,P3,CoreSet,2000,6,500,0.2,0.48701792943764827
hvsmr2016,P3,CoreSet,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P3,CoreSet,3000,1,50,0.02,0.11197521751588854
hvsmr2016,P3,CoreSet,3000,2,100,0.04,0.15602853708107697
hvsmr2016,P3,CoreSet,3000,3,176,0.0704,0.24753046941420323
hvsmr2016,P3,CoreSet,3000,4,250,0.1,0.2453787968649385
hvsmr2016,P3,CoreSet,3000,5,375,0.15,0.34924881754830966
hvsmr2016,P3,CoreSet,3000,6,500,0.2,0.3636817782029555
hvsmr2016,P4,BADGE,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P4,BADGE,1000,1,50,0.02,0.28614518965998925
hvsmr2016,P4,BADGE,1000,2,100,0.04,0.38234152071349836
hvsmr2016,P4,BADGE,1000,3,176,0.0704,0.4438603410952803
hvsmr2016,P4,BADGE,1000,4,250,0.1,0.477449596298412
hvsmr2016,P4,BADGE,1000,5,375,0.15,0.5437664621163646
hvsmr2016,P4,BADGE,1000,6,500,0.2,0.5886342956076956
hvsmr2016,P4,BADGE,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P4,BADGE,2000,1,50,0.02,0.17632656490207874
hvsmr2016,P4,BADGE,2000,2,100,0.04,0.3061381211522544
hvsmr2016,P4,BADGE,2000,3,176,0.0704,0.31748383646180545
hvsmr2016,P4,BADGE,2000,4,250,0.1,0.3930447835736941
hvsmr2016,P4,BADGE,2000,5,375,0.15,0.43339973795148506
hvsmr2016,P4,BADGE,2000,6,500,0.2,0.4872557537210076
hvsmr2016,P4,BADGE,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P4,BADGE,3000,1,50,0.02,0.21152415731843174
hvsmr2016,P4,BADGE,3000,2,100,0.04,0.23674834705200345
hvsmr2016,P4,BADGE,3000,3,176,0.0704,0.2806933294996311
hvsmr2016,P4,BADGE,3000,4,250,0.1,0.3244716250800092
hvsmr2016,P4,BADGE,3000,5,375,0.15,0.3273890831354181
hvsmr2016,P4,BADGE,3000,6,500,0.2,0.3974389288088032
hvsmr2016,P5,Ent+Core,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P5,Ent+Core,1000,1,50,0.02,0.2251740326928448
hvsmr2016,P5,Ent+Core,1000,2,100,0.04,0.32592764816108233
hvsmr2016,P5,Ent+Core,1000,3,176,0.0704,0.38075114250705255
hvsmr2016,P5,Ent+Core,1000,4,250,0.1,0.5061467924331209
hvsmr2016,P5,Ent+Core,1000,5,375,0.15,0.5177963045918936
hvsmr2016,P5,Ent+Core,1000,6,500,0.2,0.6026149257431636
hvsmr2016,P5,Ent+Core,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P5,Ent+Core,2000,1,50,0.02,0.20321894125028397
hvsmr2016,P5,Ent+Core,2000,2,100,0.04,0.316201805463283
hvsmr2016,P5,Ent+Core,2000,3,176,0.0704,0.36045210658803584
hvsmr2016,P5,Ent+Core,2000,4,250,0.1,0.41511010893618555
hvsmr2016,P5,Ent+Core,2000,5,375,0.15,0.5033249476930319
hvsmr2016,P5,Ent+Core,2000,6,500,0.2,0.4847440758026642
hvsmr2016,P5,Ent+Core,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P5,Ent+Core,3000,1,50,0.02,0.11987018182762736
hvsmr2016,P5,Ent+Core,3000,2,100,0.04,0.1265792005165086
hvsmr2016,P5,Ent+Core,3000,3,176,0.0704,0.23314745181199498
hvsmr2016,P5,Ent+Core,3000,4,250,0.1,0.28261217619107637
hvsmr2016,P5,Ent+Core,3000,5,375,0.15,0.35224116496185015
hvsmr2016,P5,Ent+Core,3000,6,500,0.2,0.3732182162409016
hvsmr2016,P6,SelUnc,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P6,SelUnc,1000,1,50,0.02,0.19590551844448725
hvsmr2016,P6,SelUnc,1000,2,100,0.04,0.31658202457655643
hvsmr2016,P6,SelUnc,1000,3,176,0.0704,0.2603431249296399
hvsmr2016,P6,SelUnc,1000,4,250,0.1,0.4286008067738146
hvsmr2016,P6,SelUnc,1000,5,375,0.15,0.3952719769654787
hvsmr2016,P6,SelUnc,1000,6,500,0.2,0.4268830395446493
hvsmr2016,P6,SelUnc,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P6,SelUnc,2000,1,50,0.02,0.18089383880283938
hvsmr2016,P6,SelUnc,2000,2,100,0.04,0.22752890282086974
hvsmr2016,P6,SelUnc,2000,3,176,0.0704,0.25463653149565363
hvsmr2016,P6,SelUnc,2000,4,250,0.1,0.25527164112741974
hvsmr2016,P6,SelUnc,2000,5,375,0.15,0.33693902986735225
hvsmr2016,P6,SelUnc,2000,6,500,0.2,0.3792853699824551
hvsmr2016,P6,SelUnc,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P6,SelUnc,3000,1,50,0.02,0.11203920736024917
hvsmr2016,P6,SelUnc,3000,2,100,0.04,0.17349743610509322
hvsmr2016,P6,SelUnc,3000,3,176,0.0704,0.19387071840743192
hvsmr2016,P6,SelUnc,3000,4,250,0.1,0.22962855939540452
hvsmr2016,P6,SelUnc,3000,5,375,0.15,0.22802548722720956
hvsmr2016,P6,SelUnc,3000,6,500,0.2,0.22342096861182012
hvsmr2016,P7,SAM-Core,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P7,SAM-Core,1000,1,50,0.02,0.21609695041427562
hvsmr2016,P7,SAM-Core,1000,2,100,0.04,0.2642995386117581
hvsmr2016,P7,SAM-Core,1000,3,176,0.0704,0.39245036159263147
hvsmr2016,P7,SAM-Core,1000,4,250,0.1,0.5176901699219522
hvsmr2016,P7,SAM-Core,1000,5,375,0.15,0.5274564234932744
hvsmr2016,P7,SAM-Core,1000,6,500,0.2,0.5556050076780669
hvsmr2016,P7,SAM-Core,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P7,SAM-Core,2000,1,50,0.02,0.2498398072080395
hvsmr2016,P7,SAM-Core,2000,2,100,0.04,0.2490292067171535
hvsmr2016,P7,SAM-Core,2000,3,176,0.0704,0.3183848138018255
hvsmr2016,P7,SAM-Core,2000,4,250,0.1,0.37193976827040637
hvsmr2016,P7,SAM-Core,2000,5,375,0.15,0.4485371926027543
hvsmr2016,P7,SAM-Core,2000,6,500,0.2,0.4522145554633747
hvsmr2016,P7,SAM-Core,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P7,SAM-Core,3000,1,50,0.02,0.09966520216906424
hvsmr2016,P7,SAM-Core,3000,2,100,0.04,0.1787205993234046
hvsmr2016,P7,SAM-Core,3000,3,176,0.0704,0.2300193738535316
hvsmr2016,P7,SAM-Core,3000,4,250,0.1,0.25911479859049014
hvsmr2016,P7,SAM-Core,3000,5,375,0.15,0.2856235613611569
hvsmr2016,P7,SAM-Core,3000,6,500,0.2,0.34759621347994457
hvsmr2016,P8,TypiClust,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P8,TypiClust,1000,1,50,0.02,0.3058114887729051
hvsmr2016,P8,TypiClust,1000,2,100,0.04,0.39745664599233227
hvsmr2016,P8,TypiClust,1000,3,176,0.0704,0.4156067586138098
hvsmr2016,P8,TypiClust,1000,4,250,0.1,0.4932828126383145
hvsmr2016,P8,TypiClust,1000,5,375,0.15,0.5749295965682855
hvsmr2016,P8,TypiClust,1000,6,500,0.2,0.5524344520194859
hvsmr2016,P8,TypiClust,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P8,TypiClust,2000,1,50,0.02,0.22934619032599554
hvsmr2016,P8,TypiClust,2000,2,100,0.04,0.32790428298987867
hvsmr2016,P8,TypiClust,2000,3,176,0.0704,0.36387203481164726
hvsmr2016,P8,TypiClust,2000,4,250,0.1,0.40169298020897487
hvsmr2016,P8,TypiClust,2000,5,375,0.15,0.4210176859756959
hvsmr2016,P8,TypiClust,2000,6,500,0.2,0.4056717164903608
hvsmr2016,P8,TypiClust,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P8,TypiClust,3000,1,50,0.02,0.13564346366501748
hvsmr2016,P8,TypiClust,3000,2,100,0.04,0.20615875321823712
hvsmr2016,P8,TypiClust,3000,3,176,0.0704,0.3029945843135542
hvsmr2016,P8,TypiClust,3000,4,250,0.1,0.3095148371480031
hvsmr2016,P8,TypiClust,3000,5,375,0.15,0.34883511895377434
hvsmr2016,P8,TypiClust,3000,6,500,0.2,0.36200435729228414
hvsmr2016,P9,PAAL,1000,0,25,0.01,0.2241268879013869
hvsmr2016,P9,PAAL,1000,1,50,0.02,0.2044570225896838
hvsmr2016,P9,PAAL,1000,2,100,0.04,0.1783026550649225
hvsmr2016,P9,PAAL,1000,3,176,0.0704,0.286288177041304
hvsmr2016,P9,PAAL,1000,4,250,0.1,0.32792233232998913
hvsmr2016,P9,PAAL,1000,5,375,0.15,0.3212015391557489
hvsmr2016,P9,PAAL,1000,6,500,0.2,0.36310765887235685
hvsmr2016,P9,PAAL,2000,0,25,0.01,0.16800144847311024
hvsmr2016,P9,PAAL,2000,1,50,0.02,0.2230454543011146
hvsmr2016,P9,PAAL,2000,2,100,0.04,0.24104470415784904
hvsmr2016,P9,PAAL,2000,3,176,0.0704,0.2713802389345235
hvsmr2016,P9,PAAL,2000,4,250,0.1,0.3282555181153025
hvsmr2016,P9,PAAL,2000,5,375,0.15,0.39354052819105373
hvsmr2016,P9,PAAL,2000,6,500,0.2,0.38559912380070294
hvsmr2016,P9,PAAL,3000,0,25,0.01,0.07516245912516417
hvsmr2016,P9,PAAL,3000,1,50,0.02,0.07079169284045195
hvsmr2016,P9,PAAL,3000,2,100,0.04,0.14768917841998483
hvsmr2016,P9,PAAL,3000,3,176,0.0704,0.232045317220207
hvsmr2016,P9,PAAL,3000,4,250,0.1,0.2704730903777822
hvsmr2016,P9,PAAL,3000,5,375,0.15,0.2640507605754049
hvsmr2016,P9,PAAL,3000,6,500,0.2,0.3125249074371546
isic2018,P0,Random,1000,0,21,0.0101,0.7774180290906286
isic2018,P0,Random,1000,1,42,0.0202,0.795654778280759
isic2018,P0,Random,1000,2,84,0.0405,0.8129646720527776
isic2018,P0,Random,1000,3,146,0.0703,0.8043979188536002
isic2018,P0,Random,1000,4,208,0.1002,0.8525315690952523
isic2018,P0,Random,1000,5,312,0.1503,0.8543312154620248
isic2018,P0,Random,1000,6,416,0.2004,0.8495610391400844
isic2018,P0,Random,2000,0,21,0.0101,0.7388959067071192
isic2018,P0,Random,2000,1,42,0.0202,0.801434236589134
isic2018,P0,Random,2000,2,84,0.0405,0.820177426482576
isic2018,P0,Random,2000,3,146,0.0703,0.831887908966943
isic2018,P0,Random,2000,4,208,0.1002,0.8437987038557428
